row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,224
1,NetDwellingsRangeTo,default,224
2,NetDwellingsRangeFrom,default,12
2,NetDwellingsRangeTo,default,12
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,20
4,NetDwellingsRangeTo,default,20
5,NetDwellingsRangeFrom,default,10
5,NetDwellingsRangeTo,default,10
5,OrganisationURI,default,http://opendatacommunities.org/id/district-council/cotswold
6,NetDwellingsRangeFrom,default,7
6,NetDwellingsRangeTo,default,7
7,NetDwellingsRangeFrom,default,16
7,NetDwellingsRangeTo,default,16
8,NetDwellingsRangeFrom,default,7
8,NetDwellingsRangeTo,default,7
9,NetDwellingsRangeFrom,default,20
9,NetDwellingsRangeTo,default,20
10,NetDwellingsRangeFrom,default,7
10,NetDwellingsRangeTo,default,7
11,NetDwellingsRangeFrom,default,8
11,NetDwellingsRangeTo,default,8
11,OrganisationURI,default,http://opendatacommunities.org/id/district-council/cotswold
12,NetDwellingsRangeFrom,default,8
12,NetDwellingsRangeTo,default,8
13,NetDwellingsRangeFrom,default,9
13,NetDwellingsRangeTo,default,9
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
14,OrganisationURI,default,http://opendatacommunities.org/id/district-council/cotswold
15,NetDwellingsRangeFrom,default,16
15,NetDwellingsRangeTo,default,16
16,NetDwellingsRangeFrom,default,36
16,NetDwellingsRangeTo,default,36
16,OrganisationURI,default,http://opendatacommunities.org/id/district-council/cotswold
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
17,OrganisationURI,default,http://opendatacommunities.org/id/district-council/cotswold
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
19,NetDwellingsRangeFrom,default,24
19,NetDwellingsRangeTo,default,24
20,NetDwellingsRangeFrom,default,13
20,NetDwellingsRangeTo,default,13
21,NetDwellingsRangeFrom,default,9
21,NetDwellingsRangeTo,default,9
22,NetDwellingsRangeFrom,default,30
22,NetDwellingsRangeTo,default,30
23,NetDwellingsRangeFrom,default,18
23,NetDwellingsRangeTo,default,18
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
