row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,36
1,NetDwellingsRangeTo,default,36
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,42
4,NetDwellingsRangeTo,default,42
5,NetDwellingsRangeFrom,default,8
5,NetDwellingsRangeTo,default,8
6,NetDwellingsRangeFrom,default,7
6,NetDwellingsRangeTo,default,7
7,NetDwellingsRangeFrom,default,94
7,NetDwellingsRangeTo,default,94
8,NetDwellingsRangeFrom,default,9
8,NetDwellingsRangeTo,default,9
9,NetDwellingsRangeFrom,default,8
9,NetDwellingsRangeTo,default,8
10,NetDwellingsRangeFrom,default,53
10,NetDwellingsRangeTo,default,53
11,NetDwellingsRangeFrom,default,11
11,NetDwellingsRangeTo,default,11
12,NetDwellingsRangeFrom,default,7
12,NetDwellingsRangeTo,default,7
13,NetDwellingsRangeFrom,default,10
13,NetDwellingsRangeTo,default,10
14,NetDwellingsRangeFrom,default,29
14,NetDwellingsRangeTo,default,29
15,NetDwellingsRangeFrom,default,22
15,NetDwellingsRangeTo,default,22
16,NetDwellingsRangeFrom,default,4
16,NetDwellingsRangeTo,default,4
17,NetDwellingsRangeFrom,default,7
17,NetDwellingsRangeTo,default,7
18,NetDwellingsRangeFrom,default,55
18,NetDwellingsRangeTo,default,55
19,NetDwellingsRangeFrom,default,6
19,NetDwellingsRangeTo,default,6
20,NetDwellingsRangeFrom,default,93
20,NetDwellingsRangeTo,default,93
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,40
22,NetDwellingsRangeTo,default,40
23,NetDwellingsRangeFrom,default,9
23,NetDwellingsRangeTo,default,9
24,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeTo,default,6
25,NetDwellingsRangeFrom,default,184
25,NetDwellingsRangeTo,default,184
26,NetDwellingsRangeFrom,default,12
26,NetDwellingsRangeTo,default,12
27,NetDwellingsRangeFrom,default,5
27,NetDwellingsRangeTo,default,5
28,NetDwellingsRangeFrom,default,9
28,NetDwellingsRangeTo,default,9
29,NetDwellingsRangeFrom,default,27
29,NetDwellingsRangeTo,default,27
30,NetDwellingsRangeFrom,default,5
30,NetDwellingsRangeTo,default,5
31,NetDwellingsRangeFrom,default,6
31,NetDwellingsRangeTo,default,6
32,NetDwellingsRangeFrom,default,6
32,NetDwellingsRangeTo,default,6
33,NetDwellingsRangeFrom,default,8
