row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,42
1,NetDwellingsRangeTo,default,42
7,NetDwellingsRangeFrom,default,10
7,NetDwellingsRangeTo,default,10
9,NetDwellingsRangeFrom,default,9
9,NetDwellingsRangeTo,default,9
18,NetDwellingsRangeFrom,default,170
18,NetDwellingsRangeTo,default,170
20,NetDwellingsRangeFrom,default,10
20,NetDwellingsRangeTo,default,10
25,NetDwellingsRangeFrom,default,150
25,NetDwellingsRangeTo,default,150
26,NetDwellingsRangeFrom,default,202
26,NetDwellingsRangeTo,default,202
27,NetDwellingsRangeFrom,default,12
27,NetDwellingsRangeTo,default,12
28,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeFrom,default,24
29,NetDwellingsRangeTo,default,24
30,NetDwellingsRangeFrom,default,9
30,NetDwellingsRangeTo,default,9
31,NetDwellingsRangeFrom,default,26
31,NetDwellingsRangeTo,default,26
32,NetDwellingsRangeFrom,default,46
32,NetDwellingsRangeTo,default,46
33,NetDwellingsRangeFrom,default,50
33,NetDwellingsRangeTo,default,50
34,NetDwellingsRangeFrom,default,142
34,NetDwellingsRangeTo,default,142
35,NetDwellingsRangeFrom,default,30
35,NetDwellingsRangeTo,default,30
36,NetDwellingsRangeFrom,default,85
36,NetDwellingsRangeTo,default,85
37,NetDwellingsRangeFrom,default,35
37,NetDwellingsRangeTo,default,35
38,NetDwellingsRangeFrom,default,40
38,NetDwellingsRangeTo,default,40
