row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,1259
1,NetDwellingsRangeTo,default,1259
2,NetDwellingsRangeFrom,default,250
2,NetDwellingsRangeTo,default,250
3,NetDwellingsRangeFrom,default,44
3,NetDwellingsRangeTo,default,44
4,NetDwellingsRangeFrom,default,24
4,NetDwellingsRangeTo,default,24
5,NetDwellingsRangeFrom,default,126
5,NetDwellingsRangeTo,default,126
6,NetDwellingsRangeFrom,default,6
6,NetDwellingsRangeTo,default,6
7,NetDwellingsRangeFrom,default,44
7,NetDwellingsRangeTo,default,44
8,NetDwellingsRangeFrom,default,45
8,NetDwellingsRangeTo,default,45
9,NetDwellingsRangeFrom,default,94
9,NetDwellingsRangeTo,default,94
10,NetDwellingsRangeFrom,default,12
10,NetDwellingsRangeTo,default,12
11,NetDwellingsRangeFrom,default,30
11,NetDwellingsRangeTo,default,30
12,NetDwellingsRangeFrom,default,152
12,NetDwellingsRangeTo,default,152
13,NetDwellingsRangeFrom,default,39
13,NetDwellingsRangeTo,default,39
14,NetDwellingsRangeFrom,default,14
14,NetDwellingsRangeTo,default,14
15,NetDwellingsRangeFrom,default,7
15,NetDwellingsRangeTo,default,7
16,NetDwellingsRangeFrom,default,13
16,NetDwellingsRangeTo,default,13
17,NetDwellingsRangeFrom,default,7
17,NetDwellingsRangeTo,default,7
18,NetDwellingsRangeFrom,default,12
18,NetDwellingsRangeTo,default,12
19,NetDwellingsRangeFrom,default,43
19,NetDwellingsRangeTo,default,43
20,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeTo,default,8
21,NetDwellingsRangeFrom,default,4
21,NetDwellingsRangeTo,default,4
22,NetDwellingsRangeFrom,default,12
22,NetDwellingsRangeTo,default,12
23,NetDwellingsRangeFrom,default,14
23,NetDwellingsRangeTo,default,14
24,NetDwellingsRangeFrom,default,49
24,NetDwellingsRangeTo,default,49
25,NetDwellingsRangeFrom,default,119
25,NetDwellingsRangeTo,default,119
26,NetDwellingsRangeFrom,default,11
26,NetDwellingsRangeTo,default,11
27,NetDwellingsRangeFrom,default,13
27,NetDwellingsRangeTo,default,13
28,NetDwellingsRangeFrom,default,9
28,NetDwellingsRangeTo,default,9
29,NetDwellingsRangeFrom,default,6
29,NetDwellingsRangeTo,default,6
30,NetDwellingsRangeFrom,default,88
30,NetDwellingsRangeTo,default,88
31,NetDwellingsRangeFrom,default,60
31,NetDwellingsRangeTo,default,60
32,NetDwellingsRangeFrom,default,12
32,NetDwellingsRangeTo,default,12
33,NetDwellingsRangeFrom,default,14
33,NetDwellingsRangeTo,default,14
34,NetDwellingsRangeFrom,default,21
34,NetDwellingsRangeTo,default,21
35,NetDwellingsRangeFrom,default,6
35,NetDwellingsRangeTo,default,6
36,NetDwellingsRangeFrom,default,6
36,NetDwellingsRangeTo,default,6
37,NetDwellingsRangeFrom,default,10
37,NetDwellingsRangeTo,default,10
38,NetDwellingsRangeFrom,default,8
38,NetDwellingsRangeTo,default,8
39,NetDwellingsRangeFrom,default,12
39,NetDwellingsRangeTo,default,12
40,NetDwellingsRangeFrom,default,6
40,NetDwellingsRangeTo,default,6
41,NetDwellingsRangeFrom,default,23
41,NetDwellingsRangeTo,default,23
42,NetDwellingsRangeFrom,default,38
42,NetDwellingsRangeTo,default,38
43,NetDwellingsRangeFrom,default,6
43,NetDwellingsRangeTo,default,6
44,NetDwellingsRangeFrom,default,7
44,NetDwellingsRangeTo,default,7
45,NetDwellingsRangeFrom,default,13
45,NetDwellingsRangeTo,default,13
46,NetDwellingsRangeFrom,default,11
46,NetDwellingsRangeTo,default,11
47,NetDwellingsRangeFrom,default,8
47,NetDwellingsRangeTo,default,8
48,NetDwellingsRangeFrom,default,13
48,NetDwellingsRangeTo,default,13
49,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeTo,default,6
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,20
51,NetDwellingsRangeTo,default,20
52,NetDwellingsRangeFrom,default,500
52,NetDwellingsRangeTo,default,500
53,NetDwellingsRangeFrom,default,500
53,NetDwellingsRangeTo,default,500
54,NetDwellingsRangeFrom,default,35
54,NetDwellingsRangeTo,default,35
55,NetDwellingsRangeFrom,default,100
55,NetDwellingsRangeTo,default,100
56,NetDwellingsRangeFrom,default,200
56,NetDwellingsRangeTo,default,200
57,NetDwellingsRangeFrom,default,205
57,NetDwellingsRangeTo,default,205
58,NetDwellingsRangeFrom,default,783
58,NetDwellingsRangeTo,default,783
59,NetDwellingsRangeFrom,default,100
59,NetDwellingsRangeTo,default,100
