row-number,field,issue-type,value
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
13,NetDwellingsRangeFrom,missing,
13,NetDwellingsRangeTo,missing,
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
25,NetDwellingsRangeFrom,missing,
25,NetDwellingsRangeTo,missing,
27,NetDwellingsRangeFrom,missing,
27,NetDwellingsRangeTo,missing,
31,NetDwellingsRangeFrom,missing,
31,NetDwellingsRangeTo,missing,
32,NetDwellingsRangeFrom,missing,
32,NetDwellingsRangeTo,missing,
33,NetDwellingsRangeFrom,missing,
33,NetDwellingsRangeTo,missing,
35,NetDwellingsRangeFrom,missing,
35,NetDwellingsRangeTo,missing,
36,NetDwellingsRangeFrom,missing,
36,NetDwellingsRangeTo,missing,
38,NetDwellingsRangeFrom,missing,
38,NetDwellingsRangeTo,missing,
39,NetDwellingsRangeFrom,missing,
39,NetDwellingsRangeTo,missing,
40,NetDwellingsRangeFrom,missing,
40,NetDwellingsRangeTo,missing,
43,NetDwellingsRangeFrom,missing,
43,NetDwellingsRangeTo,missing,
44,NetDwellingsRangeFrom,missing,
44,NetDwellingsRangeTo,missing,
46,NetDwellingsRangeFrom,missing,
46,NetDwellingsRangeTo,missing,
48,NetDwellingsRangeFrom,missing,
48,NetDwellingsRangeTo,missing,
50,NetDwellingsRangeFrom,missing,
50,NetDwellingsRangeTo,missing,
51,NetDwellingsRangeFrom,missing,
51,NetDwellingsRangeTo,missing,
55,NetDwellingsRangeFrom,missing,
55,NetDwellingsRangeTo,missing,
57,NetDwellingsRangeFrom,missing,
57,NetDwellingsRangeTo,missing,
58,NetDwellingsRangeFrom,missing,
58,NetDwellingsRangeTo,missing,
60,NetDwellingsRangeFrom,missing,
60,NetDwellingsRangeTo,missing,
62,NetDwellingsRangeFrom,missing,
62,NetDwellingsRangeTo,missing,
63,NetDwellingsRangeFrom,missing,
63,NetDwellingsRangeTo,missing,
72,NetDwellingsRangeFrom,missing,
72,NetDwellingsRangeTo,missing,
74,NetDwellingsRangeFrom,missing,
74,NetDwellingsRangeTo,missing,
75,NetDwellingsRangeFrom,missing,
75,NetDwellingsRangeTo,missing,
77,NetDwellingsRangeFrom,missing,
77,NetDwellingsRangeTo,missing,
80,NetDwellingsRangeFrom,missing,
80,NetDwellingsRangeTo,missing,
83,NetDwellingsRangeFrom,missing,
83,NetDwellingsRangeTo,missing,
85,NetDwellingsRangeFrom,missing,
85,NetDwellingsRangeTo,missing,
86,NetDwellingsRangeFrom,missing,
86,NetDwellingsRangeTo,missing,
87,NetDwellingsRangeFrom,missing,
87,NetDwellingsRangeTo,missing,
88,NetDwellingsRangeFrom,missing,
88,NetDwellingsRangeTo,missing,
90,NetDwellingsRangeFrom,missing,
90,NetDwellingsRangeTo,missing,
91,NetDwellingsRangeFrom,missing,
91,NetDwellingsRangeTo,missing,
106,NetDwellingsRangeFrom,missing,
106,NetDwellingsRangeTo,missing,
109,NetDwellingsRangeFrom,missing,
109,NetDwellingsRangeTo,missing,
111,NetDwellingsRangeFrom,missing,
111,NetDwellingsRangeTo,missing,
112,NetDwellingsRangeFrom,missing,
112,NetDwellingsRangeTo,missing,
118,NetDwellingsRangeFrom,missing,
118,NetDwellingsRangeTo,missing,
120,NetDwellingsRangeFrom,missing,
120,NetDwellingsRangeTo,missing,
121,NetDwellingsRangeFrom,missing,
121,NetDwellingsRangeTo,missing,
123,NetDwellingsRangeFrom,missing,
123,NetDwellingsRangeTo,missing,
127,NetDwellingsRangeFrom,missing,
127,NetDwellingsRangeTo,missing,
128,NetDwellingsRangeFrom,missing,
128,NetDwellingsRangeTo,missing,
129,NetDwellingsRangeFrom,missing,
129,NetDwellingsRangeTo,missing,
130,NetDwellingsRangeFrom,missing,
130,NetDwellingsRangeTo,missing,
132,NetDwellingsRangeFrom,missing,
132,NetDwellingsRangeTo,missing,
134,NetDwellingsRangeFrom,missing,
134,NetDwellingsRangeTo,missing,
135,NetDwellingsRangeFrom,missing,
135,NetDwellingsRangeTo,missing,
136,NetDwellingsRangeFrom,missing,
136,NetDwellingsRangeTo,missing,
137,NetDwellingsRangeFrom,missing,
137,NetDwellingsRangeTo,missing,
139,NetDwellingsRangeFrom,missing,
139,NetDwellingsRangeTo,missing,
143,NetDwellingsRangeFrom,missing,
143,NetDwellingsRangeTo,missing,
144,NetDwellingsRangeFrom,missing,
144,NetDwellingsRangeTo,missing,
147,NetDwellingsRangeFrom,missing,
147,NetDwellingsRangeTo,missing,
148,NetDwellingsRangeFrom,missing,
148,NetDwellingsRangeTo,missing,
149,NetDwellingsRangeFrom,missing,
149,NetDwellingsRangeTo,missing,
151,NetDwellingsRangeFrom,missing,
151,NetDwellingsRangeTo,missing,
155,NetDwellingsRangeFrom,missing,
155,NetDwellingsRangeTo,missing,
