row-number,field,issue-type,value
1,FirstAddedDate,date,1543622400000
1,LastUpdatedDate,date,1575158400000
1,NetDwellingsRangeTo,default,31
1,LastUpdatedDate,default,2020-04-30
2,FirstAddedDate,date,1543622400000
2,LastUpdatedDate,date,1575158400000
2,NetDwellingsRangeTo,default,9
2,LastUpdatedDate,default,2020-04-30
3,FirstAddedDate,date,1543622400000
3,LastUpdatedDate,date,1575158400000
3,NetDwellingsRangeTo,default,8
3,LastUpdatedDate,default,2020-04-30
4,FirstAddedDate,date,1543622400000
4,LastUpdatedDate,date,1575158400000
4,NetDwellingsRangeTo,default,10
4,LastUpdatedDate,default,2020-04-30
5,FirstAddedDate,date,1543622400000
5,LastUpdatedDate,date,1575158400000
5,NetDwellingsRangeTo,default,16
5,LastUpdatedDate,default,2020-04-30
6,FirstAddedDate,date,1543622400000
6,LastUpdatedDate,date,1575158400000
6,NetDwellingsRangeTo,default,7
6,LastUpdatedDate,default,2020-04-30
7,FirstAddedDate,date,1543622400000
7,LastUpdatedDate,date,1575158400000
7,NetDwellingsRangeTo,default,37
7,LastUpdatedDate,default,2020-04-30
8,FirstAddedDate,date,1543622400000
8,LastUpdatedDate,date,1575158400000
8,NetDwellingsRangeTo,default,55
8,LastUpdatedDate,default,2020-04-30
9,FirstAddedDate,date,1543622400000
9,LastUpdatedDate,date,1575158400000
9,NetDwellingsRangeTo,default,6
9,LastUpdatedDate,default,2020-04-30
10,FirstAddedDate,date,1543622400000
10,LastUpdatedDate,date,1575158400000
10,NetDwellingsRangeTo,default,30
10,LastUpdatedDate,default,2020-04-30
11,FirstAddedDate,date,1543622400000
11,LastUpdatedDate,date,1575158400000
11,NetDwellingsRangeTo,default,73
11,LastUpdatedDate,default,2020-04-30
12,FirstAddedDate,date,1543622400000
12,LastUpdatedDate,date,1575158400000
12,NetDwellingsRangeTo,default,66
12,LastUpdatedDate,default,2020-04-30
13,FirstAddedDate,date,1543622400000
13,LastUpdatedDate,date,1575158400000
13,NetDwellingsRangeTo,default,35
13,LastUpdatedDate,default,2020-04-30
14,FirstAddedDate,date,1543622400000
14,LastUpdatedDate,date,1575158400000
14,NetDwellingsRangeTo,default,80
14,LastUpdatedDate,default,2020-04-30
15,FirstAddedDate,date,1543622400000
15,LastUpdatedDate,date,1575158400000
15,NetDwellingsRangeTo,default,29
15,LastUpdatedDate,default,2020-04-30
16,PermissionDate,date,1564099200000
16,FirstAddedDate,date,1543622400000
16,LastUpdatedDate,date,1575158400000
16,NetDwellingsRangeTo,default,250
16,LastUpdatedDate,default,2020-04-30
17,FirstAddedDate,date,1509494400000
17,LastUpdatedDate,date,1575158400000
17,NetDwellingsRangeTo,default,11
