row-number,field,issue-type,value
2,NetDwellingsRangeFrom,default,97
2,NetDwellingsRangeTo,default,97
4,NetDwellingsRangeFrom,default,46
4,NetDwellingsRangeTo,default,46
5,NetDwellingsRangeFrom,default,550
5,NetDwellingsRangeTo,default,550
6,NetDwellingsRangeFrom,default,11
6,NetDwellingsRangeTo,default,11
7,NetDwellingsRangeFrom,default,42
7,NetDwellingsRangeTo,default,42
9,NetDwellingsRangeFrom,default,181
9,NetDwellingsRangeTo,default,181
13,NetDwellingsRangeFrom,default,119
13,NetDwellingsRangeTo,default,119
14,NetDwellingsRangeFrom,default,40
14,NetDwellingsRangeTo,default,40
16,NetDwellingsRangeFrom,default,1310
16,NetDwellingsRangeTo,default,1310
18,NetDwellingsRangeFrom,default,18
18,NetDwellingsRangeTo,default,18
20,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeTo,default,14
21,NetDwellingsRangeFrom,default,30
21,NetDwellingsRangeTo,default,30
22,NetDwellingsRangeFrom,default,124
22,NetDwellingsRangeTo,default,124
23,NetDwellingsRangeFrom,default,168
23,NetDwellingsRangeTo,default,168
26,NetDwellingsRangeFrom,default,39
26,NetDwellingsRangeTo,default,39
28,NetDwellingsRangeFrom,default,119
28,NetDwellingsRangeTo,default,119
29,NetDwellingsRangeFrom,default,39
29,NetDwellingsRangeTo,default,39
30,NetDwellingsRangeFrom,default,18
30,NetDwellingsRangeTo,default,18
31,NetDwellingsRangeFrom,default,14
31,NetDwellingsRangeTo,default,14
32,NetDwellingsRangeFrom,default,11
32,NetDwellingsRangeTo,default,11
34,NetDwellingsRangeFrom,default,14
34,NetDwellingsRangeTo,default,14
36,NetDwellingsRangeFrom,default,13
36,NetDwellingsRangeTo,default,13
37,NetDwellingsRangeFrom,default,14
37,NetDwellingsRangeTo,default,14
38,NetDwellingsRangeFrom,default,49
38,NetDwellingsRangeTo,default,49
40,NetDwellingsRangeFrom,default,33
40,NetDwellingsRangeTo,default,33
41,NetDwellingsRangeFrom,default,14
41,NetDwellingsRangeTo,default,14
42,NetDwellingsRangeFrom,default,8
42,NetDwellingsRangeTo,default,8
44,NetDwellingsRangeFrom,default,26
44,NetDwellingsRangeTo,default,26
45,NetDwellingsRangeFrom,default,88
45,NetDwellingsRangeTo,default,88
47,NetDwellingsRangeFrom,default,51
47,NetDwellingsRangeTo,default,51
48,NetDwellingsRangeFrom,default,18
48,NetDwellingsRangeTo,default,18
52,NetDwellingsRangeFrom,default,21
52,NetDwellingsRangeTo,default,21
53,NetDwellingsRangeFrom,default,131
53,NetDwellingsRangeTo,default,131
54,NetDwellingsRangeFrom,default,26
54,NetDwellingsRangeTo,default,26
55,NetDwellingsRangeFrom,default,39
55,NetDwellingsRangeTo,default,39
56,NetDwellingsRangeFrom,default,36
56,NetDwellingsRangeTo,default,36
58,NetDwellingsRangeFrom,default,18
58,NetDwellingsRangeTo,default,18
