row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,8
1,NetDwellingsRangeTo,default,8
2,NetDwellingsRangeFrom,default,12
2,NetDwellingsRangeTo,default,12
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,NetDwellingsRangeFrom,default,8
5,NetDwellingsRangeTo,default,8
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
7,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeTo,default,6
8,NetDwellingsRangeFrom,default,9
8,NetDwellingsRangeTo,default,9
9,NetDwellingsRangeFrom,default,16
9,NetDwellingsRangeTo,default,16
10,NetDwellingsRangeFrom,default,8
10,NetDwellingsRangeTo,default,8
11,NetDwellingsRangeFrom,default,8
11,NetDwellingsRangeTo,default,8
12,NetDwellingsRangeFrom,default,11
12,NetDwellingsRangeTo,default,11
13,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeTo,default,6
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
15,NetDwellingsRangeFrom,default,24
15,NetDwellingsRangeTo,default,24
16,NetDwellingsRangeFrom,default,33
16,NetDwellingsRangeTo,default,33
17,NetDwellingsRangeFrom,default,13
17,NetDwellingsRangeTo,default,13
18,NetDwellingsRangeFrom,default,13
18,NetDwellingsRangeTo,default,13
19,NetDwellingsRangeFrom,default,14
19,NetDwellingsRangeTo,default,14
20,NetDwellingsRangeFrom,default,24
20,NetDwellingsRangeTo,default,24
21,NetDwellingsRangeFrom,default,20
21,NetDwellingsRangeTo,default,20
22,NetDwellingsRangeFrom,default,12
22,NetDwellingsRangeTo,default,12
23,NetDwellingsRangeFrom,default,30
23,NetDwellingsRangeTo,default,30
24,NetDwellingsRangeFrom,default,30
24,NetDwellingsRangeTo,default,30
25,NetDwellingsRangeFrom,default,9
25,NetDwellingsRangeTo,default,9
26,NetDwellingsRangeFrom,default,9
26,NetDwellingsRangeTo,default,9
27,NetDwellingsRangeFrom,default,40
27,NetDwellingsRangeTo,default,40
28,NetDwellingsRangeFrom,default,40
28,NetDwellingsRangeTo,default,40
29,NetDwellingsRangeFrom,default,27
29,NetDwellingsRangeTo,default,27
30,NetDwellingsRangeFrom,default,20
30,NetDwellingsRangeTo,default,20
31,NetDwellingsRangeFrom,default,6
31,NetDwellingsRangeTo,default,6
32,NetDwellingsRangeFrom,default,50
32,NetDwellingsRangeTo,default,50
33,NetDwellingsRangeFrom,default,30
33,NetDwellingsRangeTo,default,30
34,NetDwellingsRangeFrom,default,140
34,NetDwellingsRangeTo,default,140
35,NetDwellingsRangeFrom,default,50
35,NetDwellingsRangeTo,default,50
36,NetDwellingsRangeFrom,default,20
36,NetDwellingsRangeTo,default,20
37,NetDwellingsRangeFrom,default,30
37,NetDwellingsRangeTo,default,30
38,NetDwellingsRangeFrom,default,6
38,NetDwellingsRangeTo,default,6
39,NetDwellingsRangeFrom,default,8
39,NetDwellingsRangeTo,default,8
40,NetDwellingsRangeFrom,default,5
40,NetDwellingsRangeTo,default,5
41,NetDwellingsRangeFrom,default,8
41,NetDwellingsRangeTo,default,8
42,NetDwellingsRangeFrom,default,9
42,NetDwellingsRangeTo,default,9
43,NetDwellingsRangeFrom,default,8
43,NetDwellingsRangeTo,default,8
44,NetDwellingsRangeFrom,default,29
44,NetDwellingsRangeTo,default,29
45,NetDwellingsRangeFrom,default,18
45,NetDwellingsRangeTo,default,18
46,NetDwellingsRangeFrom,default,63
46,NetDwellingsRangeTo,default,63
47,NetDwellingsRangeFrom,default,8
47,NetDwellingsRangeTo,default,8
48,NetDwellingsRangeFrom,default,10
48,NetDwellingsRangeTo,default,10
49,NetDwellingsRangeFrom,default,30
49,NetDwellingsRangeTo,default,30
50,NetDwellingsRangeFrom,default,45
50,NetDwellingsRangeTo,default,45
