row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,7
1,NetDwellingsRangeTo,default,7
2,NetDwellingsRangeFrom,default,6
2,NetDwellingsRangeTo,default,6
3,NetDwellingsRangeFrom,default,9
3,NetDwellingsRangeTo,default,9
4,NetDwellingsRangeFrom,default,35
4,NetDwellingsRangeTo,default,35
5,NetDwellingsRangeFrom,default,6
5,NetDwellingsRangeTo,default,6
6,NetDwellingsRangeFrom,default,1400
6,NetDwellingsRangeTo,default,1400
7,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeTo,default,6
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,53
9,NetDwellingsRangeTo,default,53
10,NetDwellingsRangeFrom,default,345
10,NetDwellingsRangeTo,default,345
11,NetDwellingsRangeFrom,default,7
11,NetDwellingsRangeTo,default,7
12,NetDwellingsRangeFrom,default,7
12,NetDwellingsRangeTo,default,7
13,NetDwellingsRangeFrom,default,9
13,NetDwellingsRangeTo,default,9
14,NetDwellingsRangeFrom,default,60
14,NetDwellingsRangeTo,default,60
15,NetDwellingsRangeFrom,default,12
15,NetDwellingsRangeTo,default,12
16,NetDwellingsRangeFrom,default,9
16,NetDwellingsRangeTo,default,9
17,NetDwellingsRangeFrom,default,5
17,NetDwellingsRangeTo,default,5
18,NetDwellingsRangeFrom,default,21
18,NetDwellingsRangeTo,default,21
19,NetDwellingsRangeFrom,default,6
19,NetDwellingsRangeTo,default,6
20,NetDwellingsRangeFrom,default,26
20,NetDwellingsRangeTo,default,26
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeTo,default,5
23,NetDwellingsRangeFrom,default,9
23,NetDwellingsRangeTo,default,9
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,NetDwellingsRangeFrom,default,8
25,NetDwellingsRangeTo,default,8
26,NetDwellingsRangeFrom,default,35
26,NetDwellingsRangeTo,default,35
27,NetDwellingsRangeFrom,default,10
27,NetDwellingsRangeTo,default,10
28,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeFrom,default,14
29,NetDwellingsRangeTo,default,14
30,NetDwellingsRangeFrom,default,8
30,NetDwellingsRangeTo,default,8
31,NetDwellingsRangeFrom,default,12
31,NetDwellingsRangeTo,default,12
32,NetDwellingsRangeFrom,default,36
32,NetDwellingsRangeTo,default,36
33,NetDwellingsRangeFrom,default,13
33,NetDwellingsRangeTo,default,13
34,NetDwellingsRangeFrom,default,5
34,NetDwellingsRangeTo,default,5
35,NetDwellingsRangeFrom,default,9
35,NetDwellingsRangeTo,default,9
36,NetDwellingsRangeFrom,default,12
36,NetDwellingsRangeTo,default,12
37,NetDwellingsRangeFrom,default,175
37,NetDwellingsRangeTo,default,175
38,NetDwellingsRangeFrom,default,22
38,NetDwellingsRangeTo,default,22
39,NetDwellingsRangeFrom,default,55
39,NetDwellingsRangeTo,default,55
40,NetDwellingsRangeFrom,default,15
40,NetDwellingsRangeTo,default,15
41,NetDwellingsRangeFrom,default,6
41,NetDwellingsRangeTo,default,6
42,NetDwellingsRangeFrom,default,10
42,NetDwellingsRangeTo,default,10
43,NetDwellingsRangeFrom,default,22
43,NetDwellingsRangeTo,default,22
44,NetDwellingsRangeFrom,default,22
44,NetDwellingsRangeTo,default,22
45,NetDwellingsRangeFrom,default,5
45,NetDwellingsRangeTo,default,5
46,NetDwellingsRangeFrom,default,5
46,NetDwellingsRangeTo,default,5
47,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeTo,default,7
48,NetDwellingsRangeFrom,default,5
48,NetDwellingsRangeTo,default,5
49,NetDwellingsRangeFrom,default,1000
49,NetDwellingsRangeTo,default,1000
50,NetDwellingsRangeFrom,default,13
50,NetDwellingsRangeTo,default,13
51,NetDwellingsRangeFrom,default,27
51,NetDwellingsRangeTo,default,27
52,NetDwellingsRangeFrom,default,27
52,NetDwellingsRangeTo,default,27
53,NetDwellingsRangeFrom,default,94
53,NetDwellingsRangeTo,default,94
54,NetDwellingsRangeFrom,default,22
54,NetDwellingsRangeTo,default,22
55,NetDwellingsRangeFrom,default,40
55,NetDwellingsRangeTo,default,40
56,NetDwellingsRangeFrom,default,121
56,NetDwellingsRangeTo,default,121
57,NetDwellingsRangeFrom,default,9
57,NetDwellingsRangeTo,default,9
58,NetDwellingsRangeFrom,default,42
58,NetDwellingsRangeTo,default,42
59,NetDwellingsRangeFrom,default,5
59,NetDwellingsRangeTo,default,5
60,NetDwellingsRangeFrom,default,60
60,NetDwellingsRangeTo,default,60
61,NetDwellingsRangeFrom,default,93
61,NetDwellingsRangeTo,default,93
62,NetDwellingsRangeFrom,default,11
62,NetDwellingsRangeTo,default,11
63,NetDwellingsRangeFrom,default,184
63,NetDwellingsRangeTo,default,184
64,NetDwellingsRangeFrom,default,15
64,NetDwellingsRangeTo,default,15
65,NetDwellingsRangeFrom,default,106
65,NetDwellingsRangeTo,default,106
66,NetDwellingsRangeFrom,default,5
66,NetDwellingsRangeTo,default,5
67,NetDwellingsRangeFrom,default,6
67,NetDwellingsRangeTo,default,6
68,NetDwellingsRangeFrom,default,136
68,NetDwellingsRangeTo,default,136
69,NetDwellingsRangeFrom,default,4
69,NetDwellingsRangeTo,default,4
70,NetDwellingsRangeFrom,default,38
70,NetDwellingsRangeTo,default,38
71,NetDwellingsRangeFrom,default,6
71,NetDwellingsRangeTo,default,6
72,NetDwellingsRangeFrom,default,29
72,NetDwellingsRangeTo,default,29
73,NetDwellingsRangeFrom,default,6
73,NetDwellingsRangeTo,default,6
74,NetDwellingsRangeFrom,default,573
74,NetDwellingsRangeTo,default,573
75,NetDwellingsRangeFrom,default,70
75,NetDwellingsRangeTo,default,70
76,NetDwellingsRangeFrom,default,8
76,NetDwellingsRangeTo,default,8
77,NetDwellingsRangeFrom,default,6
77,NetDwellingsRangeTo,default,6
78,NetDwellingsRangeFrom,default,20
78,NetDwellingsRangeTo,default,20
79,NetDwellingsRangeFrom,default,10
79,NetDwellingsRangeTo,default,10
80,NetDwellingsRangeFrom,default,8
80,NetDwellingsRangeTo,default,8
81,NetDwellingsRangeFrom,default,26
81,NetDwellingsRangeTo,default,26
82,NetDwellingsRangeFrom,default,7
82,NetDwellingsRangeTo,default,7
83,NetDwellingsRangeFrom,default,14
83,NetDwellingsRangeTo,default,14
84,NetDwellingsRangeFrom,default,52
84,NetDwellingsRangeTo,default,52
85,NetDwellingsRangeFrom,default,315
