row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,23
1,NetDwellingsRangeTo,default,23
2,NetDwellingsRangeFrom,default,3
2,NetDwellingsRangeTo,default,3
3,NetDwellingsRangeFrom,default,8
3,NetDwellingsRangeTo,default,8
4,NetDwellingsRangeFrom,default,7
4,NetDwellingsRangeTo,default,7
5,NetDwellingsRangeFrom,default,7
5,NetDwellingsRangeTo,default,7
6,NetDwellingsRangeFrom,default,9
6,NetDwellingsRangeTo,default,9
7,NetDwellingsRangeFrom,default,8
7,NetDwellingsRangeTo,default,8
8,NetDwellingsRangeFrom,default,7
8,NetDwellingsRangeTo,default,7
9,NetDwellingsRangeFrom,default,8
9,NetDwellingsRangeTo,default,8
10,NetDwellingsRangeFrom,default,8
10,NetDwellingsRangeTo,default,8
11,NetDwellingsRangeFrom,default,8
11,NetDwellingsRangeTo,default,8
12,NetDwellingsRangeFrom,default,2
12,NetDwellingsRangeTo,default,2
13,NetDwellingsRangeFrom,default,7
13,NetDwellingsRangeTo,default,7
14,NetDwellingsRangeFrom,default,6
14,NetDwellingsRangeTo,default,6
15,NetDwellingsRangeFrom,default,8
15,NetDwellingsRangeTo,default,8
16,NetDwellingsRangeFrom,default,8
16,NetDwellingsRangeTo,default,8
17,NetDwellingsRangeFrom,default,9
17,NetDwellingsRangeTo,default,9
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
19,NetDwellingsRangeFrom,default,4
19,NetDwellingsRangeTo,default,4
20,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeTo,default,14
21,NetDwellingsRangeFrom,default,11
21,NetDwellingsRangeTo,default,11
22,NetDwellingsRangeFrom,default,60
22,NetDwellingsRangeTo,default,60
23,NetDwellingsRangeFrom,default,9
23,NetDwellingsRangeTo,default,9
24,NetDwellingsRangeFrom,default,66
24,NetDwellingsRangeTo,default,66
25,NetDwellingsRangeFrom,default,16
25,NetDwellingsRangeTo,default,16
26,NetDwellingsRangeFrom,default,47
26,NetDwellingsRangeTo,default,47
27,NetDwellingsRangeFrom,default,54
27,NetDwellingsRangeTo,default,54
28,NetDwellingsRangeFrom,default,12
28,NetDwellingsRangeTo,default,12
29,NetDwellingsRangeFrom,default,45
29,NetDwellingsRangeTo,default,45
30,NetDwellingsRangeFrom,default,9
30,NetDwellingsRangeTo,default,9
31,NetDwellingsRangeFrom,default,6
31,NetDwellingsRangeTo,default,6
32,NetDwellingsRangeFrom,default,16
32,NetDwellingsRangeTo,default,16
33,NetDwellingsRangeFrom,default,9
33,NetDwellingsRangeTo,default,9
34,NetDwellingsRangeFrom,default,38
34,NetDwellingsRangeTo,default,38
35,NetDwellingsRangeFrom,default,24
35,NetDwellingsRangeTo,default,24
36,NetDwellingsRangeFrom,default,20
36,NetDwellingsRangeTo,default,20
37,NetDwellingsRangeFrom,default,90
37,NetDwellingsRangeTo,default,90
38,NetDwellingsRangeFrom,default,15
38,NetDwellingsRangeTo,default,15
39,NetDwellingsRangeFrom,default,15
39,NetDwellingsRangeTo,default,15
40,NetDwellingsRangeFrom,default,60
40,NetDwellingsRangeTo,default,60
41,NetDwellingsRangeFrom,default,12
41,NetDwellingsRangeTo,default,12
42,NetDwellingsRangeFrom,default,200
42,NetDwellingsRangeTo,default,200
43,NetDwellingsRangeFrom,default,89
43,NetDwellingsRangeTo,default,89
44,NetDwellingsRangeFrom,default,150
44,NetDwellingsRangeTo,default,150
45,NetDwellingsRangeFrom,default,15
45,NetDwellingsRangeTo,default,15
46,NetDwellingsRangeFrom,default,40
46,NetDwellingsRangeTo,default,40
