row-number,field,issue-type,value
1,PlanningStatus,enum,Other Commitment
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,PlanningStatus,enum,Other Commitment
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
4,NetDwellingsRangeFrom,missing,
4,NetDwellingsRangeTo,missing,
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
9,NetDwellingsRangeFrom,missing,
9,NetDwellingsRangeTo,missing,
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
11,NetDwellingsRangeFrom,missing,
11,NetDwellingsRangeTo,missing,
12,NetDwellingsRangeFrom,missing,
12,NetDwellingsRangeTo,missing,
13,NetDwellingsRangeFrom,missing,
13,NetDwellingsRangeTo,missing,
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
15,NetDwellingsRangeFrom,missing,
15,NetDwellingsRangeTo,missing,
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
18,NetDwellingsRangeFrom,missing,
18,NetDwellingsRangeTo,missing,
19,NetDwellingsRangeFrom,missing,
19,NetDwellingsRangeTo,missing,
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
22,NetDwellingsRangeFrom,missing,
22,NetDwellingsRangeTo,missing,
23,NetDwellingsRangeFrom,missing,
23,NetDwellingsRangeTo,missing,
24,NetDwellingsRangeFrom,missing,
24,NetDwellingsRangeTo,missing,
25,NetDwellingsRangeFrom,missing,
25,NetDwellingsRangeTo,missing,
26,NetDwellingsRangeFrom,missing,
26,NetDwellingsRangeTo,missing,
27,NetDwellingsRangeFrom,missing,
27,NetDwellingsRangeTo,missing,
28,NetDwellingsRangeFrom,missing,
28,NetDwellingsRangeTo,missing,
29,NetDwellingsRangeFrom,missing,
29,NetDwellingsRangeTo,missing,
30,NetDwellingsRangeFrom,missing,
30,NetDwellingsRangeTo,missing,
31,NetDwellingsRangeFrom,missing,
31,NetDwellingsRangeTo,missing,
32,NetDwellingsRangeFrom,missing,
32,NetDwellingsRangeTo,missing,
33,NetDwellingsRangeFrom,missing,
33,NetDwellingsRangeTo,missing,
34,NetDwellingsRangeFrom,missing,
34,NetDwellingsRangeTo,missing,
35,NetDwellingsRangeFrom,missing,
35,NetDwellingsRangeTo,missing,
36,NetDwellingsRangeFrom,missing,
36,NetDwellingsRangeTo,missing,
37,NetDwellingsRangeFrom,missing,
37,NetDwellingsRangeTo,missing,
38,NetDwellingsRangeFrom,missing,
38,NetDwellingsRangeTo,missing,
39,NetDwellingsRangeFrom,missing,
39,NetDwellingsRangeTo,missing,
40,PlanningStatus,enum,Completed During 2016/17
40,NetDwellingsRangeFrom,missing,
40,NetDwellingsRangeTo,missing,
41,NetDwellingsRangeFrom,missing,
41,NetDwellingsRangeTo,missing,
42,NetDwellingsRangeFrom,missing,
42,NetDwellingsRangeTo,missing,
43,NetDwellingsRangeFrom,missing,
43,NetDwellingsRangeTo,missing,
44,NetDwellingsRangeFrom,missing,
44,NetDwellingsRangeTo,missing,
45,NetDwellingsRangeFrom,missing,
45,NetDwellingsRangeTo,missing,
46,NetDwellingsRangeFrom,missing,
46,NetDwellingsRangeTo,missing,
47,NetDwellingsRangeFrom,missing,
47,NetDwellingsRangeTo,missing,
48,NetDwellingsRangeFrom,missing,
48,NetDwellingsRangeTo,missing,
49,NetDwellingsRangeFrom,missing,
49,NetDwellingsRangeTo,missing,
50,NetDwellingsRangeFrom,missing,
