row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,13
1,NetDwellingsRangeTo,default,13
1,LastUpdatedDate,default,2018-04-02
2,NetDwellingsRangeFrom,default,8
2,NetDwellingsRangeTo,default,8
2,LastUpdatedDate,default,2018-04-02
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
4,NetDwellingsRangeFrom,default,30
4,NetDwellingsRangeTo,default,30
4,LastUpdatedDate,default,2018-04-01
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeFrom,default,6
6,NetDwellingsRangeTo,default,6
7,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeTo,default,6
7,LastUpdatedDate,default,2017-12-15
9,NetDwellingsRangeFrom,default,6
9,NetDwellingsRangeTo,default,6
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeFrom,default,375
11,NetDwellingsRangeTo,default,375
11,LastUpdatedDate,default,2018-04-01
12,NetDwellingsRangeFrom,default,8
12,NetDwellingsRangeTo,default,8
12,LastUpdatedDate,default,2018-04-02
13,NetDwellingsRangeFrom,default,7
13,NetDwellingsRangeTo,default,7
13,LastUpdatedDate,default,2018-04-02
14,NetDwellingsRangeFrom,default,8
14,NetDwellingsRangeTo,default,8
14,LastUpdatedDate,default,2018-04-02
15,NetDwellingsRangeFrom,default,8
15,NetDwellingsRangeTo,default,8
15,LastUpdatedDate,default,2018-04-02
16,NetDwellingsRangeFrom,default,15
16,NetDwellingsRangeTo,default,15
16,LastUpdatedDate,default,2018-04-02
17,NetDwellingsRangeFrom,default,15
17,NetDwellingsRangeTo,default,15
17,LastUpdatedDate,default,2018-04-02
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
18,LastUpdatedDate,default,2018-04-02
19,NetDwellingsRangeFrom,default,67
19,NetDwellingsRangeTo,default,67
19,LastUpdatedDate,default,2018-04-01
20,NetDwellingsRangeFrom,default,15
20,NetDwellingsRangeTo,default,15
20,LastUpdatedDate,default,2019-10-20
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,53
22,NetDwellingsRangeTo,default,53
23,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeFrom,default,19
24,NetDwellingsRangeTo,default,19
24,LastUpdatedDate,default,2018-04-02
25,NetDwellingsRangeFrom,default,5
25,NetDwellingsRangeTo,default,5
25,LastUpdatedDate,default,2018-04-02
26,NetDwellingsRangeFrom,default,6
26,NetDwellingsRangeTo,default,6
26,LastUpdatedDate,default,2018-04-02
27,NetDwellingsRangeFrom,default,6
27,NetDwellingsRangeTo,default,6
27,LastUpdatedDate,default,2018-04-02
28,NetDwellingsRangeFrom,default,10
28,NetDwellingsRangeTo,default,10
28,LastUpdatedDate,default,2018-04-01
29,NetDwellingsRangeFrom,default,5
29,NetDwellingsRangeTo,default,5
29,LastUpdatedDate,default,2018-04-02
30,NetDwellingsRangeFrom,default,32
30,NetDwellingsRangeTo,default,32
30,LastUpdatedDate,default,2018-04-02
31,NetDwellingsRangeFrom,default,8
31,NetDwellingsRangeTo,default,8
31,LastUpdatedDate,default,2018-04-02
32,NetDwellingsRangeFrom,default,30
32,NetDwellingsRangeTo,default,30
32,LastUpdatedDate,default,2018-04-02
33,NetDwellingsRangeFrom,default,31
33,NetDwellingsRangeTo,default,31
34,LastUpdatedDate,default,2018-04-01
34,NetDwellingsRangeFrom,missing,
34,NetDwellingsRangeTo,missing,
35,NetDwellingsRangeFrom,default,50
35,NetDwellingsRangeTo,default,50
35,LastUpdatedDate,default,2018-04-01
36,NetDwellingsRangeFrom,default,10
36,NetDwellingsRangeTo,default,10
36,LastUpdatedDate,default,2018-04-02
37,NetDwellingsRangeFrom,default,22
37,NetDwellingsRangeTo,default,22
37,LastUpdatedDate,default,2018-04-02
38,NetDwellingsRangeFrom,default,60
38,NetDwellingsRangeTo,default,60
38,LastUpdatedDate,default,2018-04-02
39,NetDwellingsRangeFrom,default,11
39,NetDwellingsRangeTo,default,11
39,LastUpdatedDate,default,2018-04-02
40,NetDwellingsRangeFrom,default,8
40,NetDwellingsRangeTo,default,8
40,LastUpdatedDate,default,2018-04-02
41,NetDwellingsRangeFrom,default,65
41,NetDwellingsRangeTo,default,65
41,LastUpdatedDate,default,2018-04-02
