row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,42
1,NetDwellingsRangeTo,default,42
2,NetDwellingsRangeFrom,default,12
2,NetDwellingsRangeTo,default,12
3,NetDwellingsRangeFrom,default,8
3,NetDwellingsRangeTo,default,8
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeFrom,default,60
6,NetDwellingsRangeTo,default,60
7,NetDwellingsRangeFrom,default,6
7,NetDwellingsRangeTo,default,6
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,30
9,NetDwellingsRangeTo,default,30
10,NetDwellingsRangeFrom,default,93
10,NetDwellingsRangeTo,default,93
11,NetDwellingsRangeFrom,default,29
11,NetDwellingsRangeTo,default,29
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
13,NetDwellingsRangeFrom,default,19
13,NetDwellingsRangeTo,default,19
14,NetDwellingsRangeFrom,default,10
14,NetDwellingsRangeTo,default,10
15,NetDwellingsRangeFrom,default,55
15,NetDwellingsRangeTo,default,55
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
19,NetDwellingsRangeFrom,default,13
19,NetDwellingsRangeTo,default,13
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,5
21,NetDwellingsRangeTo,default,5
22,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeFrom,default,40
23,NetDwellingsRangeTo,default,40
24,NetDwellingsRangeFrom,default,20
24,NetDwellingsRangeTo,default,20
25,NetDwellingsRangeFrom,default,22
25,NetDwellingsRangeTo,default,22
26,NetDwellingsRangeFrom,default,14
26,NetDwellingsRangeTo,default,14
27,NetDwellingsRangeFrom,default,5
