row-number,field,issue-type,value
1,LastUpdatedDate,default,2017-12-18
2,LastUpdatedDate,default,2017-12-18
3,LastUpdatedDate,default,2017-12-18
4,LastUpdatedDate,default,2017-12-18
5,LastUpdatedDate,default,2017-12-18
6,LastUpdatedDate,default,2017-12-18
7,LastUpdatedDate,default,2017-12-18
8,LastUpdatedDate,default,2017-12-18
9,LastUpdatedDate,default,2017-12-18
10,LastUpdatedDate,default,2017-12-18
11,Hectares,decimal,<0.1
11,LastUpdatedDate,default,2017-12-18
11,Hectares,missing,
12,Hectares,decimal,<0.1
12,LastUpdatedDate,default,2017-12-18
12,Hectares,missing,
13,LastUpdatedDate,default,2017-12-18
14,LastUpdatedDate,default,2017-12-18
15,LastUpdatedDate,default,2017-12-18
16,LastUpdatedDate,default,2017-12-18
17,LastUpdatedDate,default,2017-12-18
18,LastUpdatedDate,default,2017-12-18
19,LastUpdatedDate,default,2017-12-18
20,LastUpdatedDate,default,2017-12-18
21,LastUpdatedDate,default,2017-12-18
22,LastUpdatedDate,default,2017-12-18
23,LastUpdatedDate,default,2017-12-18
24,LastUpdatedDate,default,2017-12-18
25,LastUpdatedDate,default,2017-12-18
26,LastUpdatedDate,default,2017-12-18
27,LastUpdatedDate,default,2017-12-18
28,LastUpdatedDate,default,2017-12-18
29,LastUpdatedDate,default,2017-12-18
30,LastUpdatedDate,default,2017-12-18
31,LastUpdatedDate,default,2017-12-18
32,LastUpdatedDate,default,2017-12-18
33,LastUpdatedDate,default,2017-12-18
34,LastUpdatedDate,default,2017-12-18
35,LastUpdatedDate,default,2017-12-18
35,"GeoX,GeoY",WGS84 outside England,"31.3157,-0.7486"
36,LastUpdatedDate,default,2017-12-18
37,LastUpdatedDate,default,2017-12-18
38,LastUpdatedDate,default,2017-12-18
39,LastUpdatedDate,default,2017-12-18
40,LastUpdatedDate,default,2017-12-18
