row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,7
1,NetDwellingsRangeTo,default,7
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
3,NetDwellingsRangeFrom,default,12
3,NetDwellingsRangeTo,default,12
4,NetDwellingsRangeFrom,default,14
4,NetDwellingsRangeTo,default,14
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,10
6,NetDwellingsRangeTo,default,10
7,NetDwellingsRangeFrom,default,20
7,NetDwellingsRangeTo,default,20
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,6
9,NetDwellingsRangeTo,default,6
10,NetDwellingsRangeFrom,default,7
10,NetDwellingsRangeTo,default,7
11,NetDwellingsRangeFrom,default,15
11,NetDwellingsRangeTo,default,15
12,NetDwellingsRangeFrom,default,26
12,NetDwellingsRangeTo,default,26
13,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeTo,default,6
14,NetDwellingsRangeFrom,default,29
14,NetDwellingsRangeTo,default,29
15,NetDwellingsRangeFrom,default,25
15,NetDwellingsRangeTo,default,25
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
18,NetDwellingsRangeFrom,default,9
18,NetDwellingsRangeTo,default,9
19,NetDwellingsRangeFrom,default,10
19,NetDwellingsRangeTo,default,10
20,NetDwellingsRangeFrom,default,10
20,NetDwellingsRangeTo,default,10
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,11
22,NetDwellingsRangeTo,default,11
23,NetDwellingsRangeFrom,default,20
23,NetDwellingsRangeTo,default,20
24,NetDwellingsRangeFrom,default,12
24,NetDwellingsRangeTo,default,12
25,NetDwellingsRangeFrom,default,20
25,NetDwellingsRangeTo,default,20
26,NetDwellingsRangeFrom,default,78
26,NetDwellingsRangeTo,default,78
27,NetDwellingsRangeFrom,default,100
27,NetDwellingsRangeTo,default,100
28,NetDwellingsRangeFrom,default,10
28,NetDwellingsRangeTo,default,10
29,NetDwellingsRangeFrom,default,33
29,NetDwellingsRangeTo,default,33
30,NetDwellingsRangeFrom,default,40
30,NetDwellingsRangeTo,default,40
31,NetDwellingsRangeFrom,default,20
31,NetDwellingsRangeTo,default,20
32,NetDwellingsRangeFrom,default,35
32,NetDwellingsRangeTo,default,35
33,NetDwellingsRangeFrom,default,10
33,NetDwellingsRangeTo,default,10
34,NetDwellingsRangeFrom,default,8
34,NetDwellingsRangeTo,default,8
35,NetDwellingsRangeFrom,default,5
35,NetDwellingsRangeTo,default,5
36,NetDwellingsRangeFrom,default,3
36,NetDwellingsRangeTo,default,3
37,NetDwellingsRangeFrom,default,13
37,NetDwellingsRangeTo,default,13
38,NetDwellingsRangeFrom,default,19
38,NetDwellingsRangeTo,default,19
39,NetDwellingsRangeFrom,default,27
39,NetDwellingsRangeTo,default,27
40,NetDwellingsRangeFrom,default,18
40,NetDwellingsRangeTo,default,18
