row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,370
1,NetDwellingsRangeTo,default,370
2,NetDwellingsRangeFrom,default,25
2,NetDwellingsRangeTo,default,25
3,NetDwellingsRangeFrom,default,100
3,NetDwellingsRangeTo,default,100
4,NetDwellingsRangeFrom,default,22
4,NetDwellingsRangeTo,default,22
5,NetDwellingsRangeFrom,default,14
5,NetDwellingsRangeTo,default,14
6,NetDwellingsRangeFrom,default,14
6,NetDwellingsRangeTo,default,14
7,NetDwellingsRangeFrom,default,24
7,NetDwellingsRangeTo,default,24
8,NetDwellingsRangeFrom,default,60
8,NetDwellingsRangeTo,default,60
9,NetDwellingsRangeFrom,default,100
9,NetDwellingsRangeTo,default,100
10,NetDwellingsRangeFrom,default,635
10,NetDwellingsRangeTo,default,635
11,NetDwellingsRangeFrom,default,400
11,NetDwellingsRangeTo,default,400
12,NetDwellingsRangeFrom,default,40
12,NetDwellingsRangeTo,default,40
13,NetDwellingsRangeFrom,default,60
13,NetDwellingsRangeTo,default,60
14,NetDwellingsRangeFrom,default,49
14,NetDwellingsRangeTo,default,49
15,NetDwellingsRangeFrom,default,10
15,NetDwellingsRangeTo,default,10
16,NetDwellingsRangeFrom,default,26
16,NetDwellingsRangeTo,default,26
17,NetDwellingsRangeFrom,default,33
17,NetDwellingsRangeTo,default,33
18,NetDwellingsRangeFrom,default,11
18,NetDwellingsRangeTo,default,11
19,NetDwellingsRangeFrom,default,12
19,NetDwellingsRangeTo,default,12
20,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeTo,default,14
21,NetDwellingsRangeFrom,default,14
21,NetDwellingsRangeTo,default,14
22,NetDwellingsRangeFrom,default,21
22,NetDwellingsRangeTo,default,21
23,NetDwellingsRangeFrom,default,45
23,NetDwellingsRangeTo,default,45
24,NetDwellingsRangeFrom,default,25
24,NetDwellingsRangeTo,default,25
25,NetDwellingsRangeFrom,default,52
25,NetDwellingsRangeTo,default,52
26,NetDwellingsRangeFrom,default,122
26,NetDwellingsRangeTo,default,122
27,NetDwellingsRangeFrom,default,13
27,NetDwellingsRangeTo,default,13
28,NetDwellingsRangeFrom,default,13
28,NetDwellingsRangeTo,default,13
29,NetDwellingsRangeFrom,default,13
29,NetDwellingsRangeTo,default,13
30,NetDwellingsRangeFrom,default,11
30,NetDwellingsRangeTo,default,11
31,NetDwellingsRangeFrom,default,13
31,NetDwellingsRangeTo,default,13
32,NetDwellingsRangeFrom,default,22
32,NetDwellingsRangeTo,default,22
33,NetDwellingsRangeFrom,default,106
33,NetDwellingsRangeTo,default,106
34,NetDwellingsRangeFrom,default,12
34,NetDwellingsRangeTo,default,12
35,NetDwellingsRangeFrom,default,12
35,NetDwellingsRangeTo,default,12
36,NetDwellingsRangeFrom,default,26
36,NetDwellingsRangeTo,default,26
37,NetDwellingsRangeFrom,default,10
37,NetDwellingsRangeTo,default,10
38,NetDwellingsRangeFrom,default,105
38,NetDwellingsRangeTo,default,105
