row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,210
1,NetDwellingsRangeTo,default,210
2,NetDwellingsRangeFrom,default,55
2,NetDwellingsRangeTo,default,55
3,NetDwellingsRangeFrom,default,77
3,NetDwellingsRangeTo,default,77
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,NetDwellingsRangeFrom,default,8
5,NetDwellingsRangeTo,default,8
6,NetDwellingsRangeFrom,default,16
6,NetDwellingsRangeTo,default,16
7,NetDwellingsRangeFrom,default,34
7,NetDwellingsRangeTo,default,34
8,NetDwellingsRangeFrom,default,256
8,NetDwellingsRangeTo,default,256
9,NetDwellingsRangeFrom,default,89
9,NetDwellingsRangeTo,default,89
10,NetDwellingsRangeFrom,default,30
10,NetDwellingsRangeTo,default,30
11,NetDwellingsRangeFrom,default,3
11,NetDwellingsRangeTo,default,3
12,NetDwellingsRangeFrom,default,10
12,NetDwellingsRangeTo,default,10
13,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeTo,default,6
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
15,NetDwellingsRangeFrom,default,8
15,NetDwellingsRangeTo,default,8
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,9
17,NetDwellingsRangeTo,default,9
18,NetDwellingsRangeFrom,default,8
18,NetDwellingsRangeTo,default,8
19,NetDwellingsRangeFrom,default,12
19,NetDwellingsRangeTo,default,12
20,NetDwellingsRangeFrom,default,30
20,NetDwellingsRangeTo,default,30
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,34
22,NetDwellingsRangeTo,default,34
23,NetDwellingsRangeFrom,default,66
23,NetDwellingsRangeTo,default,66
24,NetDwellingsRangeFrom,default,150
24,NetDwellingsRangeTo,default,150
25,NetDwellingsRangeFrom,default,150
25,NetDwellingsRangeTo,default,150
26,NetDwellingsRangeFrom,default,8
26,NetDwellingsRangeTo,default,8
27,NetDwellingsRangeFrom,default,6
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeFrom,default,6
28,NetDwellingsRangeTo,default,6
29,NetDwellingsRangeFrom,default,15
29,NetDwellingsRangeTo,default,15
30,NetDwellingsRangeFrom,default,6
30,NetDwellingsRangeTo,default,6
31,NetDwellingsRangeFrom,default,4
31,NetDwellingsRangeTo,default,4
