row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,26
1,NetDwellingsRangeTo,default,26
2,NetDwellingsRangeFrom,default,7
2,NetDwellingsRangeTo,default,7
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
4,NetDwellingsRangeFrom,default,6
4,NetDwellingsRangeTo,default,6
5,NetDwellingsRangeFrom,default,315
5,NetDwellingsRangeTo,default,315
6,NetDwellingsRangeFrom,default,6
6,NetDwellingsRangeTo,default,6
7,NetDwellingsRangeFrom,default,60
7,NetDwellingsRangeTo,default,60
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,27
9,NetDwellingsRangeTo,default,27
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeFrom,default,9
11,NetDwellingsRangeTo,default,9
12,NetDwellingsRangeFrom,default,60
12,NetDwellingsRangeTo,default,60
13,NetDwellingsRangeFrom,default,14
13,NetDwellingsRangeTo,default,14
14,NetDwellingsRangeFrom,default,15
14,NetDwellingsRangeTo,default,15
15,NetDwellingsRangeFrom,default,35
15,NetDwellingsRangeTo,default,35
16,NetDwellingsRangeFrom,default,16
16,NetDwellingsRangeTo,default,16
17,NetDwellingsRangeFrom,default,7
17,NetDwellingsRangeTo,default,7
18,NetDwellingsRangeFrom,default,175
18,NetDwellingsRangeTo,default,175
19,NetDwellingsRangeFrom,default,136
19,NetDwellingsRangeTo,default,136
20,NetDwellingsRangeFrom,default,15
20,NetDwellingsRangeTo,default,15
21,NetDwellingsRangeFrom,default,9
21,NetDwellingsRangeTo,default,9
22,NetDwellingsRangeFrom,default,12
22,NetDwellingsRangeTo,default,12
23,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeTo,default,10
26,NetDwellingsRangeFrom,default,53
26,NetDwellingsRangeTo,default,53
27,NetDwellingsRangeFrom,default,5
27,NetDwellingsRangeTo,default,5
28,NetDwellingsRangeFrom,default,6
28,NetDwellingsRangeTo,default,6
29,NetDwellingsRangeFrom,default,6
29,NetDwellingsRangeTo,default,6
30,NetDwellingsRangeFrom,default,9
30,NetDwellingsRangeTo,default,9
31,NetDwellingsRangeFrom,default,93
31,NetDwellingsRangeTo,default,93
32,NetDwellingsRangeFrom,default,10
32,NetDwellingsRangeTo,default,10
33,NetDwellingsRangeFrom,default,36
33,NetDwellingsRangeTo,default,36
34,NetDwellingsRangeFrom,default,5
34,NetDwellingsRangeTo,default,5
35,NetDwellingsRangeFrom,default,5
35,NetDwellingsRangeTo,default,5
36,NetDwellingsRangeFrom,default,22
36,NetDwellingsRangeTo,default,22
37,NetDwellingsRangeFrom,default,6
37,NetDwellingsRangeTo,default,6
38,NetDwellingsRangeFrom,default,5
38,NetDwellingsRangeTo,default,5
39,NetDwellingsRangeFrom,default,22
39,NetDwellingsRangeTo,default,22
40,NetDwellingsRangeFrom,default,9
40,NetDwellingsRangeTo,default,9
41,NetDwellingsRangeFrom,default,7
41,NetDwellingsRangeTo,default,7
42,NetDwellingsRangeFrom,default,5
42,NetDwellingsRangeTo,default,5
43,NetDwellingsRangeFrom,default,58
43,NetDwellingsRangeTo,default,58
44,NetDwellingsRangeFrom,default,6
44,NetDwellingsRangeTo,default,6
45,NetDwellingsRangeFrom,default,63
45,NetDwellingsRangeTo,default,63
46,NetDwellingsRangeFrom,default,7
46,NetDwellingsRangeTo,default,7
47,NetDwellingsRangeFrom,default,26
47,NetDwellingsRangeTo,default,26
48,NetDwellingsRangeFrom,default,50
48,NetDwellingsRangeTo,default,50
49,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeTo,default,6
50,NetDwellingsRangeFrom,default,20
