row-number,field,issue-type,value
7,NetDwellingsRangeFrom,default,53
7,NetDwellingsRangeTo,default,53
9,NetDwellingsRangeFrom,default,39
9,NetDwellingsRangeTo,default,39
11,NetDwellingsRangeFrom,default,220
11,NetDwellingsRangeTo,default,220
15,NetDwellingsRangeFrom,default,35
15,NetDwellingsRangeTo,default,35
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,24
17,NetDwellingsRangeTo,default,24
18,NetDwellingsRangeFrom,default,8
18,NetDwellingsRangeTo,default,8
19,NetDwellingsRangeFrom,default,9
19,NetDwellingsRangeTo,default,9
20,NetDwellingsRangeFrom,default,14
20,NetDwellingsRangeTo,default,14
21,NetDwellingsRangeFrom,default,23
21,NetDwellingsRangeTo,default,23
22,NetDwellingsRangeFrom,default,23
22,NetDwellingsRangeTo,default,23
23,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeTo,default,6
24,NetDwellingsRangeFrom,default,25
24,NetDwellingsRangeTo,default,25
25,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeTo,default,10
26,NetDwellingsRangeFrom,default,8
26,NetDwellingsRangeTo,default,8
27,NetDwellingsRangeFrom,default,7
27,NetDwellingsRangeTo,default,7
28,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeTo,default,5
