row-number,field,issue-type,value
4,Hectares,minimum,0.0
4,Hectares,missing,
90,Hectares,minimum,0.0
90,Hectares,missing,
159,Hectares,minimum,0.0
159,Hectares,missing,
235,Hectares,minimum,0.0
235,Hectares,missing,
270,Hectares,minimum,0.0
270,Hectares,missing,
331,NetDwellingsRangeFrom,default,166
331,NetDwellingsRangeTo,default,166
332,NetDwellingsRangeFrom,default,80
332,NetDwellingsRangeTo,default,80
333,NetDwellingsRangeFrom,default,163
333,NetDwellingsRangeTo,default,163
334,NetDwellingsRangeFrom,default,205
334,NetDwellingsRangeTo,default,205
335,NetDwellingsRangeFrom,default,261
335,NetDwellingsRangeTo,default,261
336,NetDwellingsRangeFrom,default,35
336,NetDwellingsRangeTo,default,35
337,NetDwellingsRangeFrom,default,131
337,NetDwellingsRangeTo,default,131
338,NetDwellingsRangeFrom,default,98
338,NetDwellingsRangeTo,default,98
339,NetDwellingsRangeFrom,default,58
339,NetDwellingsRangeTo,default,58
340,NetDwellingsRangeFrom,default,1367
340,NetDwellingsRangeTo,default,1367
341,NetDwellingsRangeFrom,default,178
341,NetDwellingsRangeTo,default,178
342,NetDwellingsRangeFrom,default,589
342,NetDwellingsRangeTo,default,589
343,NetDwellingsRangeFrom,default,191
343,NetDwellingsRangeTo,default,191
344,NetDwellingsRangeFrom,default,180
344,NetDwellingsRangeTo,default,180
345,NetDwellingsRangeFrom,default,0
345,NetDwellingsRangeTo,default,0
346,NetDwellingsRangeFrom,default,341
346,NetDwellingsRangeTo,default,341
347,NetDwellingsRangeFrom,default,130
347,NetDwellingsRangeTo,default,130
348,NetDwellingsRangeFrom,default,215
348,NetDwellingsRangeTo,default,215
349,NetDwellingsRangeFrom,default,288
349,NetDwellingsRangeTo,default,288
350,NetDwellingsRangeFrom,default,437
350,NetDwellingsRangeTo,default,437
351,NetDwellingsRangeFrom,default,286
351,NetDwellingsRangeTo,default,286
352,NetDwellingsRangeFrom,default,67
352,NetDwellingsRangeTo,default,67
353,NetDwellingsRangeFrom,default,264
353,NetDwellingsRangeTo,default,264
354,NetDwellingsRangeFrom,default,196
354,NetDwellingsRangeTo,default,196
355,NetDwellingsRangeFrom,default,64
355,NetDwellingsRangeTo,default,64
356,NetDwellingsRangeFrom,default,44
356,NetDwellingsRangeTo,default,44
357,NetDwellingsRangeFrom,default,39
357,NetDwellingsRangeTo,default,39
358,NetDwellingsRangeFrom,default,51
358,NetDwellingsRangeTo,default,51
359,NetDwellingsRangeFrom,default,9
359,NetDwellingsRangeTo,default,9
360,NetDwellingsRangeFrom,default,90
360,NetDwellingsRangeTo,default,90
361,NetDwellingsRangeFrom,default,103
361,NetDwellingsRangeTo,default,103
362,NetDwellingsRangeFrom,default,63
362,NetDwellingsRangeTo,default,63
363,NetDwellingsRangeFrom,default,17
363,NetDwellingsRangeTo,default,17
364,NetDwellingsRangeFrom,default,201
364,NetDwellingsRangeTo,default,201
365,NetDwellingsRangeFrom,default,53
365,NetDwellingsRangeTo,default,53
366,NetDwellingsRangeFrom,default,454
366,NetDwellingsRangeTo,default,454
367,NetDwellingsRangeFrom,default,446
367,NetDwellingsRangeTo,default,446
368,NetDwellingsRangeFrom,default,93
368,NetDwellingsRangeTo,default,93
369,NetDwellingsRangeFrom,default,66
370,PlanningStatus,enum,full permission
370,NetDwellingsRangeFrom,default,977
370,NetDwellingsRangeTo,default,977
371,NetDwellingsRangeFrom,default,21
371,NetDwellingsRangeTo,default,21
372,NetDwellingsRangeFrom,default,193
372,NetDwellingsRangeTo,default,193
373,NetDwellingsRangeFrom,default,121
373,NetDwellingsRangeTo,default,121
374,NetDwellingsRangeFrom,missing,
374,NetDwellingsRangeTo,missing,
375,NetDwellingsRangeFrom,default,760
375,NetDwellingsRangeTo,default,760
376,NetDwellingsRangeFrom,default,2200
376,NetDwellingsRangeTo,default,2200
377,NetDwellingsRangeFrom,default,724
377,NetDwellingsRangeTo,default,724
378,NetDwellingsRangeFrom,default,25
378,NetDwellingsRangeTo,default,25
379,NetDwellingsRangeFrom,default,126
379,NetDwellingsRangeTo,default,126
380,NetDwellingsRangeFrom,default,22
380,NetDwellingsRangeTo,default,22
381,NetDwellingsRangeFrom,default,20
381,NetDwellingsRangeTo,default,20
382,NetDwellingsRangeFrom,default,22
382,NetDwellingsRangeTo,default,22
383,PlanningStatus,enum,permissions on site
383,NetDwellingsRangeFrom,default,4200
383,NetDwellingsRangeTo,default,4200
384,NetDwellingsRangeFrom,default,1000
384,NetDwellingsRangeTo,default,1000
385,PlanningStatus,enum,permissions on site
385,NetDwellingsRangeFrom,default,3000
385,NetDwellingsRangeTo,default,3000
386,NetDwellingsRangeFrom,default,740
386,NetDwellingsRangeTo,default,740
387,PlanningStatus,enum,permissions on site
387,NetDwellingsRangeFrom,default,1460
387,NetDwellingsRangeTo,default,1460
388,NetDwellingsRangeFrom,default,1700
388,NetDwellingsRangeTo,default,1700
389,NetDwellingsRangeFrom,default,65
389,NetDwellingsRangeTo,default,65
390,NetDwellingsRangeFrom,default,42
390,NetDwellingsRangeTo,default,42
391,NetDwellingsRangeFrom,default,645
391,NetDwellingsRangeTo,default,645
392,NetDwellingsRangeFrom,default,250
392,NetDwellingsRangeTo,default,250
393,NetDwellingsRangeFrom,default,270
393,NetDwellingsRangeTo,default,270
394,NetDwellingsRangeFrom,default,155
394,NetDwellingsRangeTo,default,155
395,NetDwellingsRangeFrom,default,62
395,NetDwellingsRangeTo,default,62
396,NetDwellingsRangeFrom,default,341
396,NetDwellingsRangeTo,default,341
397,NetDwellingsRangeFrom,default,2000
398,NetDwellingsRangeFrom,default,47
398,NetDwellingsRangeTo,default,47
399,NetDwellingsRangeFrom,default,129
399,NetDwellingsRangeTo,default,129
400,NetDwellingsRangeFrom,default,46
400,NetDwellingsRangeTo,default,46
401,PlanningStatus,enum,full permissioned
401,LastUpdatedDate,date,25/03/202
401,NetDwellingsRangeFrom,default,54
401,NetDwellingsRangeTo,default,54
401,LastUpdatedDate,default,2017-12-20
402,NetDwellingsRangeFrom,default,1
402,NetDwellingsRangeTo,default,1
403,NetDwellingsRangeFrom,default,10
403,NetDwellingsRangeTo,default,10
404,NetDwellingsRangeFrom,default,10
404,NetDwellingsRangeTo,default,10
405,NetDwellingsRangeFrom,default,111
405,NetDwellingsRangeTo,default,111
406,NetDwellingsRangeFrom,default,9
406,NetDwellingsRangeTo,default,9
407,NetDwellingsRangeFrom,default,9
407,NetDwellingsRangeTo,default,9
408,NetDwellingsRangeFrom,default,10
408,NetDwellingsRangeTo,default,10
409,NetDwellingsRangeFrom,default,8
409,NetDwellingsRangeTo,default,8
410,NetDwellingsRangeFrom,default,9
410,NetDwellingsRangeTo,default,9
411,NetDwellingsRangeFrom,default,27
411,NetDwellingsRangeTo,default,27
412,NetDwellingsRangeFrom,default,6
412,NetDwellingsRangeTo,default,6
413,NetDwellingsRangeFrom,default,5
413,NetDwellingsRangeTo,default,5
414,NetDwellingsRangeFrom,default,8
414,NetDwellingsRangeTo,default,8
415,NetDwellingsRangeFrom,default,26
415,NetDwellingsRangeTo,default,26
416,NetDwellingsRangeFrom,default,13
416,NetDwellingsRangeTo,default,13
417,NetDwellingsRangeFrom,default,5
417,NetDwellingsRangeTo,default,5
418,NetDwellingsRangeFrom,default,6
418,NetDwellingsRangeTo,default,6
419,NetDwellingsRangeFrom,default,8
419,NetDwellingsRangeTo,default,8
420,NetDwellingsRangeFrom,default,163
420,NetDwellingsRangeTo,default,163
421,NetDwellingsRangeFrom,default,199
421,NetDwellingsRangeTo,default,199
422,NetDwellingsRangeFrom,default,4
422,NetDwellingsRangeTo,default,4
423,NetDwellingsRangeFrom,default,587
423,NetDwellingsRangeTo,default,587
424,NetDwellingsRangeFrom,default,589
424,NetDwellingsRangeTo,default,589
425,PermissionDate,date,Pending subject to legal agreement
425,NetDwellingsRangeFrom,default,341
425,NetDwellingsRangeTo,default,341
426,NetDwellingsRangeFrom,default,489
426,NetDwellingsRangeTo,default,489
427,NetDwellingsRangeFrom,default,323
427,NetDwellingsRangeTo,default,323
428,NetDwellingsRangeFrom,default,9
428,NetDwellingsRangeTo,default,9
429,NetDwellingsRangeFrom,default,979
429,NetDwellingsRangeTo,default,979
430,PermissionDate,date,Pending subject to legal agreement
430,MinNetDwellings,integer,905 student rooms
430,NetDwellingsRangeFrom,missing,
430,NetDwellingsRangeTo,missing,
431,NetDwellingsRangeFrom,default,406
431,NetDwellingsRangeTo,default,406
432,NetDwellingsRangeFrom,default,9
432,NetDwellingsRangeTo,default,9
433,NetDwellingsRangeFrom,default,21
433,NetDwellingsRangeTo,default,21
434,NetDwellingsRangeFrom,default,57
434,NetDwellingsRangeTo,default,57
435,NetDwellingsRangeFrom,default,42
435,NetDwellingsRangeTo,default,42
436,NetDwellingsRangeFrom,default,5
436,NetDwellingsRangeTo,default,5
437,NetDwellingsRangeFrom,default,55
437,NetDwellingsRangeTo,default,55
438,NetDwellingsRangeFrom,default,84
438,NetDwellingsRangeTo,default,84
439,NetDwellingsRangeFrom,default,5
439,NetDwellingsRangeTo,default,5
440,NetDwellingsRangeFrom,default,1152
440,NetDwellingsRangeTo,default,1152
441,PermissionDate,date,Pending subject to legal agreement
441,NetDwellingsRangeFrom,default,1300
441,NetDwellingsRangeTo,default,1300
442,NetDwellingsRangeFrom,default,86
442,NetDwellingsRangeTo,default,86
443,PermissionDate,date,Pending subject to legal agreement
443,NetDwellingsRangeFrom,default,388
443,NetDwellingsRangeTo,default,388
444,PermissionDate,date,Pending subject to legal agreement
444,NetDwellingsRangeFrom,default,153
444,NetDwellingsRangeTo,default,153
445,PermissionDate,date,Pending subject to legal agreement
445,NetDwellingsRangeFrom,default,130
445,NetDwellingsRangeTo,default,130
446,NetDwellingsRangeFrom,default,56
446,NetDwellingsRangeTo,default,56
447,PermissionDate,date,Pending subject to legal agreement
447,NetDwellingsRangeFrom,default,1113
447,NetDwellingsRangeTo,default,1113
448,PermissionDate,date,Pending subject to legal agreement
448,FirstAddedDate,date,43914
448,LastUpdatedDate,date,43914
448,NetDwellingsRangeFrom,default,724
448,NetDwellingsRangeTo,default,724
448,LastUpdatedDate,default,2020-03-31
449,PermissionDate,date,Pending subject to legal agreement
449,NetDwellingsRangeFrom,default,33
449,NetDwellingsRangeTo,default,33
450,PermissionDate,date,Pending subject to legal agreement
450,NetDwellingsRangeFrom,default,181
450,NetDwellingsRangeTo,default,181
451,NetDwellingsRangeFrom,default,10
451,NetDwellingsRangeTo,default,10
452,NetDwellingsRangeFrom,default,24
452,NetDwellingsRangeTo,default,24
453,NetDwellingsRangeFrom,default,74
453,NetDwellingsRangeTo,default,74
454,PermissionDate,date,Pending subject to legal agreement
454,NetDwellingsRangeFrom,default,107
454,NetDwellingsRangeTo,default,107
455,PermissionDate,date,Live application
455,NetDwellingsRangeFrom,default,335
455,NetDwellingsRangeTo,default,335
456,PermissionDate,date,Pending subject to legal agreement
456,NetDwellingsRangeFrom,default,372
456,NetDwellingsRangeTo,default,372
457,PermissionDate,date,Pending subject to legal agreement
457,MinNetDwellings,integer,Listed building application
457,NetDwellingsRangeFrom,missing,
457,NetDwellingsRangeTo,missing,
458,PermissionDate,date,Pending subject to legal agreement
458,NetDwellingsRangeFrom,default,48
458,NetDwellingsRangeTo,default,48
459,PermissionDate,date,Pending subject to legal agreement
459,NetDwellingsRangeFrom,default,154
459,NetDwellingsRangeTo,default,154
460,NetDwellingsRangeFrom,default,109
460,NetDwellingsRangeTo,default,109
461,PermissionDate,date,Pending subject to legal agreement
461,NetDwellingsRangeFrom,default,565
461,NetDwellingsRangeTo,default,565
462,NetDwellingsRangeFrom,default,9
462,NetDwellingsRangeTo,default,9
463,PermissionDate,date,Pending subject to legal agreement
463,NetDwellingsRangeFrom,default,170
463,NetDwellingsRangeTo,default,170
464,PermissionDate,date,Pending subject to legal agreement
464,NetDwellingsRangeFrom,default,9
