row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,78
1,NetDwellingsRangeTo,default,78
2,NetDwellingsRangeFrom,default,102
2,NetDwellingsRangeTo,default,102
3,NetDwellingsRangeFrom,default,109
3,NetDwellingsRangeTo,default,109
4,NetDwellingsRangeFrom,default,16
4,NetDwellingsRangeTo,default,16
5,NetDwellingsRangeFrom,default,11
5,NetDwellingsRangeTo,default,11
6,NetDwellingsRangeFrom,default,14
6,NetDwellingsRangeTo,default,14
7,NetDwellingsRangeFrom,default,12
7,NetDwellingsRangeTo,default,12
8,NetDwellingsRangeFrom,default,33
8,NetDwellingsRangeTo,default,33
9,NetDwellingsRangeFrom,default,14
9,NetDwellingsRangeTo,default,14
10,NetDwellingsRangeFrom,default,31
10,NetDwellingsRangeTo,default,31
11,NetDwellingsRangeFrom,default,18
11,NetDwellingsRangeTo,default,18
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
15,NetDwellingsRangeFrom,default,5
15,NetDwellingsRangeTo,default,5
16,NetDwellingsRangeFrom,default,5
16,NetDwellingsRangeTo,default,5
17,NetDwellingsRangeFrom,default,44
17,NetDwellingsRangeTo,default,44
18,NetDwellingsRangeFrom,default,5
18,NetDwellingsRangeTo,default,5
19,NetDwellingsRangeFrom,default,12
19,NetDwellingsRangeTo,default,12
20,NetDwellingsRangeFrom,default,25
20,NetDwellingsRangeTo,default,25
21,NetDwellingsRangeFrom,default,29
21,NetDwellingsRangeTo,default,29
22,NetDwellingsRangeFrom,default,23
22,NetDwellingsRangeTo,default,23
23,NetDwellingsRangeFrom,default,17
23,NetDwellingsRangeTo,default,17
24,NetDwellingsRangeFrom,default,116
24,NetDwellingsRangeTo,default,116
25,NetDwellingsRangeFrom,default,313
25,NetDwellingsRangeTo,default,313
26,NetDwellingsRangeFrom,default,22
26,NetDwellingsRangeTo,default,22
27,NetDwellingsRangeFrom,default,30
27,NetDwellingsRangeTo,default,30
28,NetDwellingsRangeFrom,default,116
28,NetDwellingsRangeTo,default,116
29,NetDwellingsRangeFrom,default,31
29,NetDwellingsRangeTo,default,31
30,NetDwellingsRangeFrom,default,15
30,NetDwellingsRangeTo,default,15
31,NetDwellingsRangeFrom,default,43
31,NetDwellingsRangeTo,default,43
32,NetDwellingsRangeFrom,default,60
32,NetDwellingsRangeTo,default,60
33,NetDwellingsRangeFrom,default,11
33,NetDwellingsRangeTo,default,11
34,NetDwellingsRangeFrom,default,5
34,NetDwellingsRangeTo,default,5
35,NetDwellingsRangeFrom,default,7
35,NetDwellingsRangeTo,default,7
36,NetDwellingsRangeFrom,default,1500
36,NetDwellingsRangeTo,default,1500
37,NetDwellingsRangeFrom,default,9
37,NetDwellingsRangeTo,default,9
38,NetDwellingsRangeFrom,default,14
38,NetDwellingsRangeTo,default,14
39,NetDwellingsRangeFrom,default,56
39,NetDwellingsRangeTo,default,56
40,NetDwellingsRangeFrom,default,6
40,NetDwellingsRangeTo,default,6
41,NetDwellingsRangeFrom,default,12
41,NetDwellingsRangeTo,default,12
42,NetDwellingsRangeFrom,default,40
42,NetDwellingsRangeTo,default,40
43,NetDwellingsRangeFrom,default,40
43,NetDwellingsRangeTo,default,40
44,NetDwellingsRangeFrom,default,20
44,NetDwellingsRangeTo,default,20
45,NetDwellingsRangeFrom,default,65
45,NetDwellingsRangeTo,default,65
46,NetDwellingsRangeFrom,default,10
46,NetDwellingsRangeTo,default,10
