row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,70
1,NetDwellingsRangeTo,default,70
2,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeTo,default,10
3,NetDwellingsRangeFrom,default,14
3,NetDwellingsRangeTo,default,14
4,NetDwellingsRangeFrom,default,10
4,NetDwellingsRangeTo,default,10
5,NetDwellingsRangeFrom,default,16
5,NetDwellingsRangeTo,default,16
6,NetDwellingsRangeFrom,default,28
6,NetDwellingsRangeTo,default,28
7,NetDwellingsRangeFrom,default,45
7,NetDwellingsRangeTo,default,45
8,NetDwellingsRangeFrom,default,23
8,NetDwellingsRangeTo,default,23
9,NetDwellingsRangeFrom,default,14
9,NetDwellingsRangeTo,default,14
10,NetDwellingsRangeFrom,default,20
10,NetDwellingsRangeTo,default,20
11,NetDwellingsRangeFrom,default,40
11,NetDwellingsRangeTo,default,40
12,NetDwellingsRangeFrom,default,35
12,NetDwellingsRangeTo,default,35
13,NetDwellingsRangeFrom,default,62
13,NetDwellingsRangeTo,default,62
14,NetDwellingsRangeFrom,default,57
14,NetDwellingsRangeTo,default,57
15,NetDwellingsRangeFrom,default,35
15,NetDwellingsRangeTo,default,35
16,NetDwellingsRangeFrom,default,40
16,NetDwellingsRangeTo,default,40
