row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,10
1,NetDwellingsRangeTo,default,10
2,NetDwellingsRangeFrom,default,4
2,NetDwellingsRangeTo,default,4
3,NetDwellingsRangeFrom,default,16
3,NetDwellingsRangeTo,default,16
4,NetDwellingsRangeFrom,default,21
4,NetDwellingsRangeTo,default,21
5,NetDwellingsRangeFrom,default,15
5,NetDwellingsRangeTo,default,15
6,NetDwellingsRangeFrom,default,22
6,NetDwellingsRangeTo,default,22
7,NetDwellingsRangeFrom,default,27
7,NetDwellingsRangeTo,default,27
8,NetDwellingsRangeFrom,default,12
8,NetDwellingsRangeTo,default,12
9,NetDwellingsRangeFrom,default,63
9,NetDwellingsRangeTo,default,63
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeFrom,default,93
11,NetDwellingsRangeTo,default,93
12,NetDwellingsRangeFrom,default,9
12,NetDwellingsRangeTo,default,9
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
14,NetDwellingsRangeFrom,default,42
14,NetDwellingsRangeTo,default,42
15,NetDwellingsRangeFrom,default,13
15,NetDwellingsRangeTo,default,13
16,NetDwellingsRangeFrom,default,94
16,NetDwellingsRangeTo,default,94
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
18,NetDwellingsRangeFrom,default,5
18,NetDwellingsRangeTo,default,5
19,NetDwellingsRangeFrom,default,13
19,NetDwellingsRangeTo,default,13
20,NetDwellingsRangeFrom,default,1400
20,NetDwellingsRangeTo,default,1400
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,7
22,NetDwellingsRangeTo,default,7
23,NetDwellingsRangeFrom,default,22
23,NetDwellingsRangeTo,default,22
24,NetDwellingsRangeFrom,default,7
24,NetDwellingsRangeTo,default,7
25,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeTo,default,10
26,NetDwellingsRangeFrom,default,1000
26,NetDwellingsRangeTo,default,1000
27,NetDwellingsRangeFrom,default,315
27,NetDwellingsRangeTo,default,315
28,NetDwellingsRangeFrom,default,27
28,NetDwellingsRangeTo,default,27
29,NetDwellingsRangeFrom,default,345
29,NetDwellingsRangeTo,default,345
30,NetDwellingsRangeFrom,default,38
30,NetDwellingsRangeTo,default,38
31,NetDwellingsRangeFrom,default,20
31,NetDwellingsRangeTo,default,20
32,NetDwellingsRangeFrom,default,175
32,NetDwellingsRangeTo,default,175
33,NetDwellingsRangeFrom,default,6
33,NetDwellingsRangeTo,default,6
34,NetDwellingsRangeFrom,default,53
34,NetDwellingsRangeTo,default,53
35,NetDwellingsRangeFrom,default,60
35,NetDwellingsRangeTo,default,60
36,NetDwellingsRangeFrom,default,7
36,NetDwellingsRangeTo,default,7
37,NetDwellingsRangeFrom,default,36
37,NetDwellingsRangeTo,default,36
38,NetDwellingsRangeFrom,default,5
38,NetDwellingsRangeTo,default,5
39,NetDwellingsRangeFrom,default,5
39,NetDwellingsRangeTo,default,5
40,NetDwellingsRangeFrom,default,26
40,NetDwellingsRangeTo,default,26
41,NetDwellingsRangeFrom,default,5
41,NetDwellingsRangeTo,default,5
42,NetDwellingsRangeFrom,default,15
42,NetDwellingsRangeTo,default,15
43,NetDwellingsRangeFrom,default,6
43,NetDwellingsRangeTo,default,6
44,NetDwellingsRangeFrom,default,19
44,NetDwellingsRangeTo,default,19
45,NetDwellingsRangeFrom,default,30
45,NetDwellingsRangeTo,default,30
46,NetDwellingsRangeFrom,default,136
46,NetDwellingsRangeTo,default,136
47,NetDwellingsRangeFrom,default,106
47,NetDwellingsRangeTo,default,106
48,NetDwellingsRangeFrom,default,8
48,NetDwellingsRangeTo,default,8
49,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeTo,default,6
50,NetDwellingsRangeFrom,default,14
50,NetDwellingsRangeTo,default,14
51,NetDwellingsRangeFrom,default,53
51,NetDwellingsRangeTo,default,53
52,NetDwellingsRangeFrom,default,40
52,NetDwellingsRangeTo,default,40
53,NetDwellingsRangeFrom,default,7
53,NetDwellingsRangeTo,default,7
54,NetDwellingsRangeFrom,default,22
54,NetDwellingsRangeTo,default,22
55,NetDwellingsRangeFrom,default,55
55,NetDwellingsRangeTo,default,55
56,NetDwellingsRangeFrom,default,35
56,NetDwellingsRangeTo,default,35
57,NetDwellingsRangeFrom,default,9
57,NetDwellingsRangeTo,default,9
58,NetDwellingsRangeFrom,default,22
58,NetDwellingsRangeTo,default,22
59,NetDwellingsRangeFrom,default,12
59,NetDwellingsRangeTo,default,12
60,NetDwellingsRangeFrom,default,9
60,NetDwellingsRangeTo,default,9
61,NetDwellingsRangeFrom,default,58
61,NetDwellingsRangeTo,default,58
62,NetDwellingsRangeFrom,default,5
62,NetDwellingsRangeTo,default,5
63,NetDwellingsRangeFrom,default,6
63,NetDwellingsRangeTo,default,6
64,NetDwellingsRangeFrom,default,5
64,NetDwellingsRangeTo,default,5
65,NetDwellingsRangeFrom,default,5
65,NetDwellingsRangeTo,default,5
66,NetDwellingsRangeFrom,default,9
66,NetDwellingsRangeTo,default,9
67,NetDwellingsRangeFrom,default,8
67,NetDwellingsRangeTo,default,8
68,NetDwellingsRangeFrom,default,5
68,NetDwellingsRangeTo,default,5
69,NetDwellingsRangeFrom,default,50
69,NetDwellingsRangeTo,default,50
70,NetDwellingsRangeFrom,default,6
70,NetDwellingsRangeTo,default,6
71,NetDwellingsRangeFrom,default,6
71,NetDwellingsRangeTo,default,6
72,NetDwellingsRangeFrom,default,573
72,NetDwellingsRangeTo,default,573
73,NetDwellingsRangeFrom,default,60
73,NetDwellingsRangeTo,default,60
74,NetDwellingsRangeFrom,default,52
74,NetDwellingsRangeTo,default,52
75,NetDwellingsRangeFrom,default,14
75,NetDwellingsRangeTo,default,14
76,NetDwellingsRangeFrom,default,10
76,NetDwellingsRangeTo,default,10
77,NetDwellingsRangeFrom,default,35
77,NetDwellingsRangeTo,default,35
78,NetDwellingsRangeFrom,default,26
78,NetDwellingsRangeTo,default,26
79,NetDwellingsRangeFrom,default,7
79,NetDwellingsRangeTo,default,7
80,NetDwellingsRangeFrom,default,9
80,NetDwellingsRangeTo,default,9
81,NetDwellingsRangeFrom,default,164
81,NetDwellingsRangeTo,default,164
82,NetDwellingsRangeFrom,default,7
82,NetDwellingsRangeTo,default,7
83,NetDwellingsRangeFrom,default,12
83,NetDwellingsRangeTo,default,12
84,NetDwellingsRangeFrom,default,6
84,NetDwellingsRangeTo,default,6
85,NetDwellingsRangeFrom,default,6
85,NetDwellingsRangeTo,default,6
86,NetDwellingsRangeFrom,default,29
86,NetDwellingsRangeTo,default,29
87,NetDwellingsRangeFrom,default,5
87,NetDwellingsRangeTo,default,5
88,NetDwellingsRangeFrom,default,9
88,NetDwellingsRangeTo,default,9
89,NetDwellingsRangeFrom,default,5
89,NetDwellingsRangeTo,default,5
90,NetDwellingsRangeFrom,default,70
90,NetDwellingsRangeTo,default,70
91,NetDwellingsRangeFrom,default,11
91,NetDwellingsRangeTo,default,11
92,NetDwellingsRangeFrom,default,8
92,NetDwellingsRangeTo,default,8
93,NetDwellingsRangeFrom,default,184
93,NetDwellingsRangeTo,default,184
94,NetDwellingsRangeFrom,default,6
94,NetDwellingsRangeTo,default,6
95,NetDwellingsRangeFrom,default,6
95,NetDwellingsRangeTo,default,6
96,NetDwellingsRangeFrom,default,8
96,NetDwellingsRangeTo,default,8
97,NetDwellingsRangeFrom,default,121
97,NetDwellingsRangeTo,default,121
