row-number,field,issue-type,value
10,NetDwellingsRangeFrom,default,170
10,NetDwellingsRangeTo,default,170
12,NetDwellingsRangeFrom,default,88
12,NetDwellingsRangeTo,default,88
13,NetDwellingsRangeFrom,default,525
13,NetDwellingsRangeTo,default,525
16,NetDwellingsRangeFrom,default,7
16,NetDwellingsRangeTo,default,7
16,GeoX,missing,
16,GeoY,missing,
23,NetDwellingsRangeFrom,default,87
23,NetDwellingsRangeTo,default,87
25,NetDwellingsRangeFrom,default,1215
25,NetDwellingsRangeTo,default,1215
41,NetDwellingsRangeFrom,default,27
41,NetDwellingsRangeTo,default,27
42,NetDwellingsRangeFrom,default,4
42,NetDwellingsRangeTo,default,4
44,NetDwellingsRangeFrom,default,6
44,NetDwellingsRangeTo,default,6
46,NetDwellingsRangeFrom,default,24
46,NetDwellingsRangeTo,default,24
47,NetDwellingsRangeFrom,default,162
47,NetDwellingsRangeTo,default,162
48,NetDwellingsRangeFrom,default,12
48,NetDwellingsRangeTo,default,12
49,NetDwellingsRangeFrom,default,17
49,NetDwellingsRangeTo,default,17
50,NetDwellingsRangeFrom,default,12
50,NetDwellingsRangeTo,default,12
51,NetDwellingsRangeFrom,default,28
51,NetDwellingsRangeTo,default,28
52,NetDwellingsRangeFrom,default,50
52,NetDwellingsRangeTo,default,50
53,NetDwellingsRangeFrom,default,7
53,NetDwellingsRangeTo,default,7
54,NetDwellingsRangeFrom,default,7
54,NetDwellingsRangeTo,default,7
55,NetDwellingsRangeFrom,default,2
55,NetDwellingsRangeTo,default,2
56,NetDwellingsRangeFrom,default,1
56,NetDwellingsRangeTo,default,1
57,NetDwellingsRangeFrom,default,25
57,NetDwellingsRangeTo,default,25
58,NetDwellingsRangeFrom,default,140
58,NetDwellingsRangeTo,default,140
59,NetDwellingsRangeFrom,default,14
59,NetDwellingsRangeTo,default,14
60,NetDwellingsRangeFrom,default,7
60,NetDwellingsRangeTo,default,7
61,NetDwellingsRangeFrom,default,24
61,NetDwellingsRangeTo,default,24
62,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeTo,default,6
63,NetDwellingsRangeFrom,default,7
63,NetDwellingsRangeTo,default,7
64,NetDwellingsRangeFrom,default,5
64,NetDwellingsRangeTo,default,5
65,NetDwellingsRangeFrom,default,9
65,NetDwellingsRangeTo,default,9
66,NetDwellingsRangeFrom,default,43
66,NetDwellingsRangeTo,default,43
67,NetDwellingsRangeFrom,default,8
67,NetDwellingsRangeTo,default,8
68,NetDwellingsRangeFrom,default,6
68,NetDwellingsRangeTo,default,6
69,NetDwellingsRangeFrom,default,14
69,NetDwellingsRangeTo,default,14
70,NetDwellingsRangeFrom,default,12
70,NetDwellingsRangeTo,default,12
71,NetDwellingsRangeFrom,default,92
71,NetDwellingsRangeTo,default,92
72,NetDwellingsRangeFrom,default,14
72,NetDwellingsRangeTo,default,14
73,NetDwellingsRangeFrom,default,41
73,NetDwellingsRangeTo,default,41
74,NetDwellingsRangeFrom,default,14
74,NetDwellingsRangeTo,default,14
75,NetDwellingsRangeFrom,default,22
75,NetDwellingsRangeTo,default,22
76,NetDwellingsRangeFrom,default,10
76,NetDwellingsRangeTo,default,10
77,NetDwellingsRangeFrom,default,8
77,NetDwellingsRangeTo,default,8
78,NetDwellingsRangeFrom,default,15
78,NetDwellingsRangeTo,default,15
79,NetDwellingsRangeFrom,default,10
79,NetDwellingsRangeTo,default,10
80,NetDwellingsRangeFrom,default,6
80,NetDwellingsRangeTo,default,6
