row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,67
2,NetDwellingsRangeTo,default,10
3,NetDwellingsRangeTo,default,166
4,NetDwellingsRangeTo,default,85
5,NetDwellingsRangeTo,default,23
6,NetDwellingsRangeTo,default,43
7,NetDwellingsRangeTo,default,9
8,NetDwellingsRangeTo,default,11
9,NetDwellingsRangeTo,default,25
10,NetDwellingsRangeTo,default,7
11,NetDwellingsRangeTo,default,163
12,NetDwellingsRangeTo,default,50
13,NetDwellingsRangeTo,default,9
14,NetDwellingsRangeTo,default,9
15,NetDwellingsRangeTo,default,88
16,NetDwellingsRangeTo,default,38
17,NetDwellingsRangeTo,default,40
18,NetDwellingsRangeTo,default,17
19,NetDwellingsRangeTo,default,29
20,NetDwellingsRangeTo,default,12
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeTo,default,8
23,NetDwellingsRangeTo,default,11
24,NetDwellingsRangeTo,default,25
25,NetDwellingsRangeTo,default,18
26,NetDwellingsRangeTo,default,16
27,NetDwellingsRangeTo,default,30
28,NetDwellingsRangeTo,default,7
29,NetDwellingsRangeTo,default,27
30,NetDwellingsRangeTo,default,13
31,NetDwellingsRangeTo,default,14
32,NetDwellingsRangeTo,default,13
33,NetDwellingsRangeTo,default,120
34,NetDwellingsRangeTo,default,10
35,NetDwellingsRangeTo,default,42
36,NetDwellingsRangeTo,default,11
37,NetDwellingsRangeTo,default,55
38,NetDwellingsRangeTo,default,117
39,NetDwellingsRangeTo,default,196
40,NetDwellingsRangeTo,default,540
41,NetDwellingsRangeTo,default,32
42,NetDwellingsRangeTo,default,63
43,NetDwellingsRangeTo,default,36
44,NetDwellingsRangeTo,default,7
45,NetDwellingsRangeTo,default,18
46,NetDwellingsRangeTo,default,446
47,NetDwellingsRangeTo,default,28
48,NetDwellingsRangeTo,default,13
49,NetDwellingsRangeTo,default,23
50,NetDwellingsRangeTo,default,18
51,NetDwellingsRangeTo,default,14
52,NetDwellingsRangeTo,default,14
53,NetDwellingsRangeTo,default,14
54,NetDwellingsRangeTo,default,30
55,NetDwellingsRangeTo,default,17
56,NetDwellingsRangeTo,default,40
57,NetDwellingsRangeTo,default,6
58,NetDwellingsRangeTo,default,6
59,NetDwellingsRangeTo,default,5
60,NetDwellingsRangeTo,default,11
61,NetDwellingsRangeTo,default,5
62,NetDwellingsRangeTo,default,7
63,NetDwellingsRangeTo,default,7
64,NetDwellingsRangeTo,default,6
65,NetDwellingsRangeTo,default,9
66,NetDwellingsRangeTo,default,5
67,NetDwellingsRangeTo,default,8
